23,78 
32,87 
16,49 
22,35 
22,76 
22,73 
22,71 
22,76 
22,80 
21,92 
22,93 
22,86 
24,43 
24,50 
24,49 
24,51 
24,51 
24,52 
24,53 
24,52 
24,54 
24,54 
24,53 
24,54 
23,55 
23,54 
23,54 
23,67 
